agent_img_002_022_14f94fda7909	2	RAG	回量数据库的索引 Index (索引) 是册量检索的关键加速结构。最单用的是 HNSW (Hierarchical Navigable Small World，分层可导航小世界图)，一种图结构索引。它的核心思想是: 把同量组织成多层图，查询时从稀芷的顶层开始，快速定位到大臻区域，再逐层细化找到最近邻，整体复杂度接近 O(log N)。 HNSW 有两个关键参数，用社交网络来类比很好理解: eM 是 [每个节避最多认识几个邻居」，M 越大，图越密，找到最近邻的精度越高，但建索引的内人存和时间都越多，通营设 16 ~ 32 ES. ef _construction 是 |建图时每个蔬点考察多少候选上|，越大走精确，但建索引越慢，通常设 100 ~ 200,。 查询时还有一个参数 ef (也叫 search_ef ) : 得询时搜索的候选集大小，趣大召回越准， 延迟也走高，按实际需求在 50 ~ 200 之间调。可以理解为 [查询时多看几个候选再决定最终 S|, ef 小查得快但可能漏折真正最近的那个，ef 大得得慢但结果更准。
agent_img_002_023_94234dd7d215	2	RAG	IVF (Inverted File Index) 是男一种思路，它先对向量做聚类，把相似的向量分进同一个 Ai) 里，碍询时只搜最相关的几个桶，而不是全量遍历。这束像图书馆的分类体系: 找一本编程书，不需要把整个图书馆翻一遍，先找到 「计算机科学」 那个区域，再在里面找，范围大幅缩小。 IVF 的优点是内存占用小、适合超大规模; 缺点是精度比 HNSW 略低，需要调参 〈聚类数量 nlist、搜索桶数量 nprobe)。Milvus 在超大规模场景下会用IVF 系列索引。 IVF 桶结构 (倒排文件) /. ® ° i. 9 + a oN a i @ Broa e @ E | @ @ 7 @ @ 5 e @ | eee (质心) Ne fe) . ; NU an VA a 一 Ba) VA ° we 桶1 桶 2 \ 3 ‘ 桶4 ‘Z y= ON (Cain * aN CO) 选中的桶 = ~ 7 e°? 4 e) ye = . . /e © am a (nprobe=3)。 < 汉 NA。 跳过的桶桶5 M6 A/S 桶8 SS ve e 查询向量 @ 查询向量只与 © 选择距离
agent_img_002_024_e00ff7ab6236	2	RAG	| 数据规模和实测性能搞懂了概念，现在来看实际的数据。我们知识库大概有 150 万条 chunk，每条用 BGE-large- zh 模型生成 1024 维的向量，索引用 HNSW (M=16, ef construction=128)。 先算一下原始数据的内存占用: 这是纯向量部分。实际 Milvus 进程完整跑起来大概要 10 ~ 12GB 内存，多出来的4~ 6GB 不是"索引翻倍"的神秘开销，而是 HNSW 图结构本身、metadata、Collection 管理开销、操作系统缓存这些合起来的占用。你可能会想，12GB 内存而已，现在随便一台服务器都有 32GB，有什么好担心 AN? 但别筷了这只是向量数据本身，同一台机器上还跑着应用服务、Redis、日志收集等各种组件，内存是要抢着用的。 a bi 解: 就像把精确到小数点后 7 位的数字保留到小数点后 2 位，大部分语义信息其实在高位，截掉低位精度损失极小，但数据量直接缩到 1/4。内存从 10GB 降到约 3GB，召回率基本无损 (通常只下降 1 个百分点以内)，是最划算的一个优化，几乎没有代价。 SQ8 量化效果对比图 
agent_img_002_025_f5c936ace146	2	RAG	HNSW 第2层 (BRI) 错误理解 (X ) 7 入D点entry point 当前县最近节点 |，同层贪心搜索: 高层先找 top-N， O a (局部最优) 只要某个邻居更接近 q， | 每个都向下搜。 we ~>@)-.._ J 就中过去; 直到找不到 O x Fg ~~ ie 28 --._.@ 更近邻居为止。 SS enema ee ee 56 @:- 仅把当前最佳节上 Lg de ws 带到下一层 ON [18 这一层仍然不是把 ERE A : TOPS Me; = “On, srannatie, | SESRARI* \ oes a " | \ V ith Qc @ |! | 而是只保留当前层 4 ‘, 继续只下降 O \| 第0层 (最密集) 这1个入口节点上 ‘ -人心一一 3¢—@a—@.- ¥ sa 6... OR ES Oy mou | S885 bP OPFOR AAT) area, | | Wee! O77 \ | SK; © ] Megs I Nop ane 人 70 搜索范围更广， SS Vaca OS O-0-6 0 | see a. ~人----
agent_img_002_026_f9760a189147	2	RAG	瓶颈二: iS SAR Segment AFH, Agta 内存问题解决了，又来了新问题。每天知识库有增量更新，一次性写入几十万条新数据时， its. 一是时间上错峰，把批量写入改到业务低峰期 (比如凌晨)，避开查询高峰， LE Segment 合并在用户不活跃时静默完成。二是量上化整为矢，把每批写入量控制在 500 ~ 1000 条以内，分成多批写，每批之间间隔几秒。这样 Segment 合并的冲击变成多次小冲击， 而不是一次大冲击，每次合并规模小、耗时得，查询服务基本感知不到持动。 写入抖动优化示意图 「大批量一次写入1 [小批量分散写入1、 300ms+、 合并触发 — 同一时间段多个小尖刺 (持续几分钟) 用户几乎无感严重影响用户 8oms “90ms “85ms 60ms 60ms 优化解法示例 * OSD eae ¢ () GD 错峰到凌晨 SSIS) © Sit 500-1000 s + Mia
agent_img_002_027_e76d357cd694	2	RAG	瓶颈一：内存不足，查询延迟飙升最开始没有开量化，机器只有8GB内存，Milvus把向量索引加载进内存之后，留给操作系统的空间已经很小了，稍微有点内存压万就开始频繁swap（把内存数据换到磁盘），查询延迟直接从20ms飙到2S+0很多人以为查询慢是索引算法的问题，其实根本不是，是内存不够被操作系统强行swap了。就像你开一个很大的Excel文件，内存不够就开始疯狂读硬盘，卡得怀疑人生。
agent_img_002_028_b64d5058598d	2	RAG	第一个是 Metadata 过滤，也叫混合检索。实际业务里，知识库往往有多个部门、多个产品线的文档，用户查的时候只想搜 |技术部的文档或者【2024 年更新的内容J]。向量数据库支持给每个向量挂上 metadata 字段，检索时加过滤条件，只在符合条件的子集里做ANN 搜索。你可能会想，为什么不先ANN 搜完再过滤? 因为那样可能搜出来的 Top-K 结果大部分都不满足条件，白白浪费了检索名额。先过滤再 ANN 搜索，能保证召回的每一条都是真正想要的。 Vector Database 和 ANN 搜索铬|比 | 后过滤 (错误做法) — x |e= Sl) 2, (oe sy. (oe ae fre ( x ae ae z= 查询 Oo o ] department= = 只 (Qi 又又过滤可能剩下只有 3 条 | 数据集 (Dataset) 未满足条件 (浪费了 17 个名客)。 召回了大量不相关的结果，效率低下先过滤 (推荐做法) Cm) Gaz) ae ot GHD Ba) ANN = Ga) ma . 和王子一区 = = 每条结果都可用查询先按 metadata Ss (Qu
agent_img_002_029_b54e7ba8ca9a	2	RAG	如何评估 Embedding 模型? 这里有一个常见的误区: 很多人拿 MTEB 这类通用排行榜的分数来选模型，觉得分数高就一定好。MTEB 是一个权威的文本 Embedding 通用排行榜，用多种标准数据集评测模型的语义搜索能万，是好的参考。但它用的是通用数据集，你的业务场景〈比如医疗问诊、法律文档、客服知识库) 和通用数据分布差异很大，排行榜第一的模型不一定适合你。就好比高考状元不一定擅长你那个行业的专业考试，测评的数据分布不对，分数就没有参考意义。 正确的评估方法是在自己的业务数据上测: 准备几百条业务相关的 【问题 + 正确答案 chunk | 对，分别用候选模型做检索，看正确的 chunk 有没有出现在前人条结果里。这个指标叫 Hit@K, Hit@5=O0.8 的意思就是，80% 的问题，它对应的答案都出现在了检索结果的前5 条 EA, JAS Hit@5 低于 0.7 就要考虑换模型或者改进 Chunking 策略了。这种贴近真实场景的评估，比排行榜分数更有参考价值。 把第见的选型维度汇总对比一下: 模型维度中文效果 “是否开源 ”适用场景 text-embedding-
agent_img_002_030_7d149ed57d08	2	RAG	常见Embedding 模型对比理解了 Embedding 的原理，接下来就是选模型了。目前主流的选择大概分三类。 e 第一类是 OpenAI 的 text-embedding 系列， text-embedding-3-small 是性价比最高的， 1536 维，支持降维到 256 维来节省存储，调用方便，英文效果非常好; 缺点是API 调用有费用，而且数据要发到 OpenAI 服务器，有些企业有数据出境合规问题。 e 第二类是 BGE 系列 (北京智源研究院出品)，这是目前中文 RAG 场景的首选开源模型， bg e-large-zh 在中文语义检索上的效果甚至超过 OpenAl 的模型，1024 维，可以本地部署， 数据不出境。如果你的知识库主要是中文内容，BGE 几乎是最优解。 © 第三类是多语言模型，比如 bge-m3，同时文持中更日等多种语言，向量维度 1024，适合知识库里中英文混排的场景。
agent_img_002_031_6f0b11003f01	2	RAG	? fH 24 第一代是静态词癌量，以 Word2Vec 和 GloVe 为代表，把每个词映射成固定向量，但同一个词不管上下文是什么，向量永远不变，处理不了多义词。 第二代是以BERT 为代表的上下文相关向量，同一个词在不同语境下有不同的向量，表达能万大幅提升，但 BERT 本身输出的是 token 级别的向量，两个句子要比较相似度就必须拼在一起跑，百万条文档就要跑百万次，检索速度完全不可接受。
agent_img_002_032_4819f89e3efc	2	RAG	| 为什么端到端指标不够用先把一个常见错误拆掉: 很多人做 RAG 评估只看最终答案对不对——把模型回答和标准答案一比，对了就算对。这叫端到端评估，看起来简单直观，但有一个致命问题: 出了问题你定位不 Ty. 假设你的系统答案准确率从 85% 掉到 72% 了。问题出在哪?》有三种可能: 第一种，检索出了问题。向量召回的文档不相关，模型拿着错误的文档当然答不对。这种情况要去优化 Embedding 模型或者调整检索策略。 第二种，检索没问题，生成出了问题。文档召回是对的，但模型生成答案时引入了幻觉——它没有忠实地使用检索到的文档，而是夹杂了自己的"知识"。这种情况要去优化 Prompt 或者加更强的忠实度约束。 第三种，检索和生成都没问题，是测试集的标注有问题。标准答案本身不够准确或不够完整，导致正确的回答被判为错误。 三种原因的修复方向完全不同。如果你只有一个端到端数字，你看不出来问题出在哪一段—— 只能一个个 case 去人工排查。当 badcase 有几十上百条的时候，这种排查方式根本不可行。 正确的做法是: 检索阶段单独评，生成阶段单独评，最后再看端到端。 RAG 两阶段分治评
agent_img_002_033_cd1a0caf748a	2	RAG	再说具体指标 (1分钟) : "检索阶段我们主要看四个指标: Recall@5 衡量有没有找回来，Precision@5 衡量找回来的有没有用，MRR 衡量排序质量，宛余率衡量信息重复度。生成阶段看三个: 答案准确率、忠实度 ——也就是有没有幻觉、答案完整性。在我们的金融保险项目里，Recall@5 从 67% 优化到 89%，忠实度从 71% 到 92%, " 最后说测试集构建 (30秒) : "测试集 200+ 条，五类问题均匀分布。每条标注三样东西: 标准答案、标准证据片段、问题类型。构建方式是 LLM 自动生成 70% + 人工审核 + 专家手动补充 30% 的高难度题。知识库更新时测试集同步更新。日常和迭代用 RAGAS 自动评估，版本发布前用自建测试集 + 人工抽检。" 今天这道题，只是大模型面试中 RAG 工程化的一个切面。 真正的面试官不会只问这一问。他们会顺着你的回答追下去，追到你答不上来为止——判断的就是你到底做没做过这个系统。 背答案的人和真正做过的人，说话方式完全不一样。前者说"我们做了评估"，后者说"我们的测试集 200 条，五类问题均匀分布，Recall@5
agent_img_002_034_dc0373ea17a7	2	RAG	=, 如何给动态 RAG 数据质量“打分一? 在训练营项目里，我们最终落地的是一个5 维综合评分体系: ee P = 可解析性 D = 去重质量 R = 相关性 C = 切片质量 F = 时效性即便只是粗评，也能做到:。 哪天怜虫异常。 哪天数据结构变了。 哪天切片失败。 哪天抓取大规模重复。 哪天时效性下降都会自动报警。
agent_img_004_001_c7a560785213	4	Text2SQL	3 .执行前校验; - 是 SELECT V - RRM V - 无危险关键字 V - 自动加 LIMIT 100 V > 通过，执行 4. 执行结果: 1234万〈100行) 5. 执行后校验: - 非空 V - 数值范围 V (1.234亿 < 10亿) - 关键实体缺失: 结果里没"华东区"” X - 历史对比: 1234万 > 历史华东区平均100万的5倍 X > 校验失败，返回: "结果显示全国销售额1234万，但您问华东区，是和否要加地区过滤? "
agent_img_005_001_bad29a1acc99	5	微调	一个典型的Agent 轨迹 (搜索比特币价格) : text (io 用户问题: 今天比特币价格多少? Agent 84: 需要查实时价格 J Action: 调用搜索工具 <tool_call>{"search": "比特币实时价格"}</tool_cal1> <observation> #《 这部分是工具返回的搜索结果，外部输入比特币当前价格: $69 ,420.50，24小时涨幅+3 .2%，成交量12 .4亿美元。 Ki: CoinMarketCap，更新时间: 2026-03-31 10:00 </observation> Agent 4%: 找到了价格信息，可以回答了册 Final Answer: 今天比特币价格是 $69 ,420.50，24小时涨幅3 . 2%
agent_img_005_002_2a1ff9be530f	5	微调	、 造流程 SFT 训练数据构造流程 bine hte 3 略轨迹筛选70%、 种子数据扩充后最终训练集 200条 fF 12008 Fy wales ES 840% ( .， @ 问题改写 x1.5 as V3 格式标准化 Thought Acti SFT微调 cans | SRS。 Haim as Raunt ction Fox
agent_img_005_003_90624dde4170	5	微调	| 微调完成后: 怎么知道这 23 个百分点是真实的? SFT 做完，皇么验证提升是真实的”这是很多人忽视的步又，也是面试官经党追问的地方。 评估的核心原则是测试集和训练集不能有重奸，测试场景要履导圳练里没见过的分布。 我们构建的测试集有三层: 层 1: 标准测试集 (100 条)。从种子数据里留出来的，没有参与训练。这一层测的是基础能万，主要验证微调没有毅掉基础。 层 2: 分布外测试 (50 条)。履兰训练数据里没有或者很少的场景——比如需要 4 个以上工具协同调用的复杂任务，或者工具返回了错误时的处理。这一层测的是泛化能万。 层 3: 对抗测试 (30 条)。故意构造一些`看起来应该调工具但其实不应该"的问题，测试模型有没有被过拟合到"有问题融调工具"的模式里。比如"2 加 2 等于多少"——正确答案是直接回答 4，而不是调用 Python 工具去计算。
agent_img_005_004_0f915a300596	5	微调	测试维度不只看"工具调用准确率"，还要看:。工具选择准确率 : 是否选了正确的工具。参数格式准确率 : 工具名选对了，但参数格式写错了的比例。调用顺序准确率 : 多工具任务里，顺序是否合理 (不该先计算就先搜索。遗忘率 : 微调后在非工具调用任务 (普通问答) 上的表现有没有明显下降最后这一项很重要。SFT 有"遗忘"风险: 专项微调做得太猛，模型会在专项任务上提升，但在其他任务上变差。控制遗忘的方法是在训练数据里混入 30% 的通用指令数据——不能全是工具调用样本，否则模型会"忘记"怎么做普通问答。这个数字 (30%) 是实验出来的，不是拍脑袋定的。 在我们的测试里，FC-SFT 5000 样本 (我们做了更多轮迭代)，工具调用准确率最终从 71% 提升到 94%，普通问答任务的退化在统计上不显著 (MMLU 下降 0.3%，在误差范围内)。
agent_img_005_005_1e3f27dfddbc	5	微调	第一个是 SFT，就是给模型喂大量 [包含工具调用的完整对话样本|，每条样本覆盖工具定义、用户问题、模型应该输出的结构化 JSON 调用、工具执行结果、最终答案，让模型通过模仿学会整套流程。但光有 SFT 不够，模型可能学得过沿，遇到什么问题都想调工具。 第二个阶段是 RLHF，通过人类标注【哪种回答更好」 来训练奖励模型，再用强化学习调整主 RY, Thera 【能直接回答的就直接回答，需要实时数据才去调工具」 这个边界感。
agent_img_005_006_82adbd19533c	5	微调	人工标注模型自动生成 (蒸馏) ao 人工标注员 GF} GPT-4 等强模型 Sr 逐条手写批量生成 Vv Vv een SDE) 批量生成对话样本 =p 逐条标注对话样本 ee w v 质量高但量小人工抽查过滤 (UFR) 去重 / 去噪 / 质检 J v S|。 用于规模化训练 ©} 用于核心种子数据 wa (AMEE) (高质量基准) Eee | A 幻觉传递风险: 上游错一个、下游学一个喇了现在业界常用组合: 全 ” ”少量人工保质量 + 大量蒸馏保规模
agent_img_005_007_16a0017a3bf3	5	微调	训练数据的多样性直接决定了 Function Call 能万的上限，不能只有 IER VA—S LA) 这一种情况。 单工具调用多工具并行调用工具调用不需要工具多轮对话 (基础款) 失败重试直接回答中的调用天气怎么样? 帮我查天气、新闻和汇率查询航班号CA1234 1+1等于几? eae AAP: 我在北京 | 中 BHF: 好的 4 © 接口超时/报错 ° 一 CF CF 4 无需调用工具那明天天气呢? 天气工具天气， 新闻 | OLE a anne 直接回答 | CF FAIR 缺这个会在缺这个会在缺这个会在缺这个会让模型缺这个会在简单场景翻车复杂需求漏调遇错崩溃乱调工具上下文中迷路
agent_img_005_008_8e11e3ef39a2	5	微调	SFT 解决的是 「会不会」 的问题，RLHF 解决的是 DRAMA) 的问题。 只有SFT 而没有RLHF 的模型，可能遇到什么问题都冲动地调工具; 反过来，只有 RLHF 而没有 SFT，模型连工具调用的格式都输不出来，奖励信号根本没地方发万。 两个阶段配合起来，才能训练出【知道怎么调、也知道什么时候该调」 的工具使用能万。 只有 SFT SFT + RLHF | 141=? 1+1=2 我查一下计算器 _ 我自己可以直接算出 Seen —— Ere [会不会」， w sees 要一 V) RLHF 教会输出 (JSON) 该不该」， 输出 (JSON) { = “action": "calculator", 缺 AY ea "answer", input : “1+1", "answer": 2 "result": 2 } GO GO 会输出规范 JSJON，但过度调用工具既保留 JSON 能万，又有边界感 @ SFT “ RLHF ha 像教新员工流程 aia 像老板教他判断万 2 a 教会他怎么做教会他什么时候该做，什么时候不该做
agent_img_006_001_8ddd31f50291	6	Planning	7x. 4: CoT + Plan-Execute = Function Call 的“操作系 ae 一句话总结: 没有 CoT，模型不知道怎么拆任务; 没有 Plan-Execute，任务拆对了也跑不稳。 1. CoT 让模型“讲清楚任务” 2、Plan 让模型“按顺序做任务” 3、Execute 让模型“逐步执行工具” 4、Observe 让模型“看到 API 结果” 5、Reflection 让模型“自己修正错误” 这套闭环，就是现实世界 Agent 系统的“操作系统”。 在吴师兄大模型训练谊的 Agent 项目里，这套体系是强制要求写在系统 prompt、执行链路里的，因为: 这套方法，不是为了炫酷，而是为了能稳定跑。
agent_img_006_002_78fd05498fa5	6	Planning	Module Generated Text Provided Text Context Ex P Ex. Sol v Problem (P) Problem (P) 上 > Plan 上 > Plan Domain ILM Domain CLM LLM-As-Planner LLM-As-Planner (In-context Learning) Context) Ex. P & Ex. PDDL Domain PDDL CS; < -和 pi Problem (P) —> +中4 an LLM Planner LLM Problem PDDL PDDL Plan LLM + P (In-context Learning)
agent_img_007_001_e34249d9df55	7	提示词	二。第二大核心:Prompt 上玉文没有约束好很多人写 Agent 的 System Prompt 是这样的: “你是一个智能旅行助手，你可以使用以下工具.……请正确调用工具。 " 非常常见，但问题也非常致命:。 没告诉模型什么时候必须调用工具。 没告诉模型什么时候不能调用工具。 没要求模型必须先思考再调用。 没明确参数必须 JSON 格式且严格遵守 Schema。 没告诉它错误时要反思和修正简而言之: 模型不知道该怎么做决定，也不知道自己的决策怎么被评价。
agent_img_008_001_28c3e7496fff	8	容错 / 权限	这是很多人做 Agent 项目时会忽略的地方 : 容错不是 try/except，容错是让模型感知到失败，然后做出正确的决策。
agent_img_009_001_e84966ff036b	9	杂项	苹略组合与比较一个典型的高质量文本生成流水线是这样的: 不符合规则，重新抽签 1调味" mm a 4."质检” 用温度调整原始的概率分布 -P或Tes-K过渡大量不 ote 拒绝采样的规则来对选出的低温-严谱 ; 高温-创造性 OP ase Bin iF — iets 词进行最后的审查
agent_img_009_002_7af3c22a8eaf	9	杂项	接下来，我们用LLaMA-6B 模型为例估算其大致需要的内存。 首先考虑精度对所需内人存的影响 :。 fp32 精度，一个参数需要 32 bits, 4 bytes.。 fp16 精度，一个参数需要 16 bits, 2 bytes. e inti 精度，一个参数需要 8 bits, 1 byte. 其次，考虑模型需要的 RAM 大致分三个部分:。 梯度 e 模型参数: 等于参数量*每个参数所需内存。 对于fp32，LLaMA-6B 需要 6B*4 bytes = 24GBAN 对于 int8, LLaMA-6B 需要 6B*1 byte = 6GB。 梯度: 同上，等于参数量*每个梯度参数所需内人存。 e 优化器参数: 不同的优化器所储仓的参数量不同。 对于单用的 AdamW 来说，需要储存两倍的模型参数 (用来储存一阶和二阶momentum)。 e fp32 AY LLaMA-6B, AdamW 需要 6B*8 bytes = 48 GB e int8 AY LLaMA-6B, AdamW 需要 6B*2 bytes = 12 GB 除此之外，CUDA kernel 也会占据一些 
agent_img_009_003_61e2922ef802	9	杂项	3.2.2 Map-Reduce长上下文处理智能CR推进落地过程中，出现了因为大MR或大规则集导致模型注意万不集中引起漏召甚至超出模型上下文窗口的问题，我们采用类似于Map-Reduce的分布式处理逻辑，将长上下文问题分解为拆分一处理一合并三个阶段。 MAP阶段 (拆分) PROCESS阶段 (处理) REDUCE阶段 (合并) 文件级分组上下文融合评论分类按文件路径分组，每个文件独立处理将拆分块上下文与原始上下文合并按类型分类 (安全性、性能、代码质量) 功能块识别评论生成相似度计算 AST解析，识别相关的函数、类、模块等逻辑单元规则引擎与大型语言模型(LLM)联合生成向量化，余弦相似度一> 一依赖分析中间结果聚类与合并 PNRM, Rae 每个分块的评论集合将相似评论归类，合并重复评论优先级排序按严重程度、价值密度排序
agent_img_009_004_7a49da56130f	9	杂项	° . 6 ” Z = 66 * ” Self-Evolving: “内外”双路径驱动的“目进化 Hermes Agent之所以可以做到“自进化”，最主要就是依赖于两条路径: 一是日常的自动skil生成 (Skill Generation)，可以快速、轻量、即时生效; 至是可以手动触发的RE训练(Reinforcement Learning)，从更深度、根本上改变模型本身的能万。这两种路径共同构成了Hermes Agent的“内外”双轮驱动的“自进化闭环”。 路径一: 自动Skill生成 (日常运行时) ag Meets 二生效速度: 即时 + 改变什么: Agent. Fs 1D) 10 轮对话自动触发 (下一轮对话就能用) ”下文知识 (SNE)，不改模型路径二: RL训练〈需手动触发) < 质量 => GRPO <i} & Pl MAB: 用户通过 =) 生效速度: 慢改变什么: 模型本身的 rl cli.py 手动发起 =Y (训练需要数小时) lem ee (内在能万) |
agent_img_009_005_9da3fe710b2a	9	杂项	那么，Hermes 是如何解决这个“重复踩坑”的问题的呢? 其实，也没多复杂，引入了一种动态的Skill沉演机制。在每次完成复杂任务，尤其是那些经历了曲折路径或人工干预的任务后，Hermes不会简单地丢弃对话历史，而是会司动一个“复盘”流程。它会回过头来审视整个执行轨迹，提取其中的关键步骤，特别是那些“踩过的志”、有效的纠错手段以及人工验证过的最佳实践。了随后，系统将这套经验总结、抽象为一个结构化的Skill技能文件包。这惑带来了一个根本性的转变: Skill从“静态调用”变成了“动态生成”。 虽然 OpenClaw, Claude Code 也支持 Skill 机制，但其 Skill 本质上还是静态的，通党是由用户或者开发者预先编写好，或者从官方/第三方Skill库中下载安装。这更像是一种传统的“APP 软件”模式: 你需要先帮布、安装，才能运行。一旦安装完成，除非人为更新，否则它不会变化。当然，会有人说，你可以人为要求 OpenClaw 或者 Claude Code 在任务结束之后帮你生成 skill，是的，但这还不是“自进化”。 而 Hermes 将 Skill 变成了一种动态的
agent_img_009_006_406455c22467	9	杂项	触发机制在根目录下的run_agent.py中有一个“技能催促”的计数器，_iters_since_skill记录了距离上次使用skillmanage工具过了多少轮; _skill_nudge_interval = 10则表示当 Agent 连续工作了 10 轮对话都没有创建/修改扩能时，系统会“提醒”Agent“你是不是该把刚才学到的经验整理成技能了? ” 后台审查Agent 每当主 Agent 完成对用户的回复后，对于用户而言，交互似乎融此结束。但在后台，Hermes 通过_spawn_background_review会在后台异步启动一个审查 Agent。这是一个异步处理机制，系统会立即 Fork 出一个新的轻量级 Agent 实例，专门负责对刚刚结束的对话进行深度复盘。这个后台 Agent 不会干扰前台的用户体验，而是从三个维度对此次交互进行全方位审查的Prom pt:。 记忆审查 (_MEMORY_REVIEW_PROMPT) : 这段对话有什么值得记住的经验? 判断这段对话中是否列含值得长期保留的关键经验或事实，提炼初长期记忆，存入 Agent 的记忆库。 技能审查 (_S
agent_img_009_007_6d1f81043b69	9	杂项	RL训练财环: “权重内化”的终极“自进化” 虽然通过动态生成 Skill 沉淀实现的司2E进化在时效性和可解释性正表现优异 —— 毕竟明文记录的 Markdown 文件允许人工进来进行干预和纠偏，确保 Agent 不会在错误的道路上越走越远 —— 但我们儿须承认一个事实: 这并不是真正意义上的“自进化”或者“自我学习”。因为无论 Agent RAT BZ skill, 其底层的“模型权重”始终没变。它只是在不断地检索外部知识库，而非将经验内化为自身的直觉与能万。对于追求极致性能、或在特定垂直领域需要突破通用模型瓶颈的场景来说，这种基于Context Engineering的优化方式依然存在着天化板。 因此，Hermes 引入了第二条更深层、更直接的进化路径: 基于强化学习 (RL) 的模型训练闭环。如果说 Skill 生成是“记笔记”，那么 RL 训练就是“练内功”，就是在通过改变模型权重，实现真正的能万“自进化”。这个部分比较像Andrej Karpathy之前时间提出的开源项目AutoResearch[3]，可以在单GPU上做自动化的RL模型训练，但Hermes相比而言做的更加完
agent_img_009_008_71cb71df22d7	9	杂项	有 32K 窗口的轻量模型，Hermes 都能根据剩余空间的“健康度”灵活决定何时进行清理，从而更精细地平衡“信息保留”与“窗口预留”之间的关系。 然后就是裁剪，具体执行裁剪时，Hermes 采用了与 OpenClaw KU “SERB. Ale” 策略 : 1.头部保护: 保留系统指令、初始任务定义等天键引导信息。 2.尾部保护: 保留最近的几轮对话，确保短期记忆的连贯性。 3.中间讨缩: 对中间宛长的工具调用过程、推理步骤进行裁剪，并利用 LLM生成精炼的摘要 (Summary) 来蔡代原始细节。 46S Fe4a + ESV, Hermes 既避免了上下文爆炸导致的运行错误，又最大程度地保留了任务执行的关键脉络，实现了上下文管理的高效性与智能化。 还记得在self-Evolving的RL训练部分，我们还提到了轨迹压缩，这两种压缩也可以对比一下:
agent_img_009_009_fd719d4b2dcf	9	杂项	当前，大语言模型结构化输出的技术生态已日趋成熟，从最初依赖于开发者经验的Prompt引导，发展到由模型原生支持的硬性接口化能万。每种技术路径都有其独特的优势和局限性， 适用于不同的应用场景和成本考量。下表对本报告中讨论的核心技术进行了综合比较，以期为读者在技术选型时提供决策参考。
agent_img_009_010_1123d496a7e0	9	杂项	实可技术路、、 施 ”成典型应用 i 原理概述核心优势主要局限 nox SSR 度 acts) 通过Prompt提供软性指令无法保证100%的格式 @| 天和示物;引导模型生成特。 简单易用，零成本。 合规性，吻受模型随机低低 -， 导生成关键性任定格式， 性影响， 中 & cope 在生成后对输出进行语法 — 需要额外的开发和计算容错性要验证修。 和内容验证，并进行修。 提供了,事后"保障，提。。 开销，无法解决根本问中中中， 求高的生复框架高了可靠性。 正。 题。 产环境在模型逐令牌生成时，通。。 100%保证语法合规中高精度数色天和过外部语法规则进行硬性性，从根本上解决非确 «= SERS: NRSRR mM. 约束。 定性问题。。 高代码生成 ay 在有标签数据集上训练，。。 永久性地改变入型行。 URINARY eon crt ERESRSRSES。 | 为,无需复杂Prompt。 | 害入(站高原"现象。 ~ | 高 | 高 See 通过奖励机制对输出进行 ligt en Ce, a a ae a a eC sie | SHERe. 务，能突破SFT高原。 RMS. 高，高
agent_img_009_011_f3f3422d45ce	9	杂项	Ex 多Agent的四种编排模式顺序管道 Map-Reduce ax Fi} BRIA 适合并行任务，难点在汇总 ao: Xt ISSR" ERRE BADR 子Agent + 孙Agent 代码Agent 数据Agent 适合深层复杂任务，但要限深适合请求类型多样的系统卡码笔记: https://notes.kamacoder.com/
agent_img_009_012_b07abd5153e2	9	杂项	Q: 那具体到你们的实现里，成本主要贵在哪几个地方? A: 我们梳理下来，多 Agent 协作会暴露三类单 Agent 不会遇到的成本。 第一是交接成本。信息在 Agent 之间传递时需要重新组织。研究 Agent 收回来几十个网页，写作 Agent 可能是用不了的，每一次交接都要把信息从“上一个 Agent 能懂"翻译成“下一个 Agent 能用"”。我们的做法是让 Agent 之间通过结构化的文件和摘要来通信，而不是把所有上下文塞进一个 prompt 里。 第二是共享成本。直觉上觉得让所有 Agent 看到所有信息最安全，但每多共享一段内容，每个 Agent 每一轮都要为它付 token。我们的做法是按需加载，每个 Agent 只看到跟自己任务相关的信息摘要，需要细节的时候再去读全文。这样 Team 规模变大的时候，单个 Agent 的上下文不会 EE. 第三是聚合成本。派十个 Agent 并行查资料很容易，但把十份结果合成一份事实一致、引用准确、风格统一的交付物很难。这一步没有捷径， Leader 要人花真实的精万去合并，不是“再多派几个 Agent"能解决的。确实要承认这件事本
agent_img_009_013_79ba71d907a8	9	杂项	Q: 你刚才提到 Agent 之间可以互相通讯，这个通讯机制是怎么实现的? Agent 之间怎么知道该跟谁说话、能做什么操作? A: 我们设计这个的时候，出砾点很直接: 先看人和 Agent 是怎么协作的。用户在前端可以给 Agent 发指令、启动一个新 Agent、中止一个任务、让 Agent 总结进展——这些操作用户天天在做。我们的想法是，Agent 自己也应该有能万对另一个 Agent 做同样的事。 . Agent 间通讯设计 Agent 与人类同权用户能做的 . Agent 也能做 . Engine 也能做一三种调用方平权, 共享同一组接口,拿到同样的语义 Skill + CLI . 核心基础设施 / core infrastructure skills: mavis-commuamication ' mavis-session Mmavis-agemt © mavis-team ' Sa © 2 eee 2 eS SSS SSeS ee eseeeeeeeeeeeeneee2°22 i | PRAM IF MBA EF interface Agent - 可协作成员 - 有身
